folder,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50,mfcc51,mfcc52,mfcc53,mfcc54,mfcc55,mfcc56,mfcc57,mfcc58,mfcc59,mfcc60,mfcc61,mfcc62,mfcc63,mfcc64,mfcc65,mfcc66,mfcc67,mfcc68,mfcc69,label
"Maria Becerra, Chencho Corleone, Ovy On The Drums-Piscina",459.9182434082031,94.47248840332031,17.612205505371094,20.905738830566406,-2.4306135177612305,9.396881103515625,11.520879745483398,2.647705316543579,-1.179420828819275,8.2808837890625,480.6771545410156,97.35884094238281,5.414355278015137,5.6144843101501465,-4.726546287536621,16.039447784423828,11.84157943725586,-3.392711639404297,-6.746951103210449,6.920757293701172,507.2281799316406,87.59419250488281,14.9704008102417,23.004796981811523,8.19892406463623,14.361434936523438,8.546964645385742,2.827204704284668,-2.015094518661499,7.645013809204102,511.83642578125,91.15776062011719,13.303348541259766,21.15273666381836,7.197726249694824,11.950359344482422,4.570682525634766,-1.1315181255340576,-0.6551791429519653,10.471231460571289,488.3648681640625,93.63513946533203,-3.6765153408050537,17.956748962402344,13.443436622619629,8.606544494628906,-3.3423686027526855,2.6944124698638916,0.42392319440841675,6.64394474029541,500.2428283691406,89.16983032226562,11.432029724121094,24.347206115722656,7.873257637023926,10.398324012756348,2.2698848247528076,2.03584885597229,-2.554730176925659,6.798088073730469,467.6737060546875,80.67872619628906,14.842771530151367,32.709136962890625,15.21226692199707,9.118719100952148,4.014066219329834,2.9783544540405273,-1.635384202003479,5.129703044891357,<pad> sadness
MARINA - Teen Idle,419.3756103515625,128.11679077148438,11.368953704833984,9.746740341186523,-0.37891408801078796,2.178020477294922,4.421976089477539,13.72998046875,-7.3575439453125,14.64462661743164,436.21954345703125,126.69742584228516,4.126132965087891,11.109622955322266,-9.11270523071289,6.554844856262207,7.223384380340576,4.9422078132629395,-3.392223596572876,14.41950798034668,449.3901672363281,103.60675048828125,27.07306671142578,21.39383316040039,-1.059320092201233,9.190345764160156,0.5665717124938965,7.307247638702393,-3.7061357498168945,11.746587753295898,467.09149169921875,109.52713012695312,14.686371803283691,14.088484764099121,-6.257510185241699,14.306133270263672,3.528737783432007,3.5463109016418457,-3.576341152191162,15.633691787719727,466.494873046875,103.62376403808594,9.490562438964844,27.911649703979492,11.563203811645508,9.007587432861328,-4.295348167419434,1.8228535652160645,-1.8500980138778687,10.109249114990234,489.304931640625,99.23454284667969,2.2353341579437256,23.08770751953125,3.0197858810424805,11.306142807006836,2.240950584411621,6.664042949676514,4.426745414733887,19.21639633178711,458.1897277832031,97.17240142822266,3.808350086212158,25.920917510986328,11.65863037109375,11.35972785949707,-1.294003963470459,5.152692794799805,-0.43525028228759766,15.869773864746094,<pad> sadness
"Maroon 5, Megan Thee Stallion-Beautiful Mistakes feat Megan Thee Stallion",458.52215576171875,80.7456283569336,8.700897216796875,21.180830001831055,1.2584468126296997,35.65804672241211,-5.017480373382568,12.593917846679688,-4.232204914093018,6.160222053527832,494.5567932128906,77.48590087890625,8.799276351928711,21.106098175048828,6.100544452667236,33.88972473144531,-1.7041685581207275,14.358467102050781,-4.836721420288086,4.093571662902832,480.0238952636719,76.52838134765625,13.143708229064941,22.295551300048828,6.928655624389648,21.139965057373047,-10.552833557128906,6.166872024536133,-2.418419599533081,-10.584650039672852,489.6913757324219,79.49980163574219,17.127483367919922,22.205787658691406,4.607907295227051,27.365772247314453,-3.7129483222961426,12.310813903808594,-3.7387962341308594,-0.9730820059776306,488.9440612792969,77.916748046875,22.403194427490234,19.59840965270996,2.2270894050598145,30.708276748657227,-5.998516082763672,13.203903198242188,-3.474086284637451,1.5511664152145386,493.4204406738281,80.14308166503906,13.860973358154297,17.736108779907227,6.501814842224121,34.29142761230469,-7.77685546875,14.091970443725586,-4.866066932678223,1.912274956703186,449.0821228027344,75.94889831542969,4.607297897338867,10.503612518310547,-3.4929323196411133,26.87567901611328,0.5395065546035767,9.857986450195312,-6.1276350021362305,4.508366584777832,<pad> joy
Maroon 5-Memories,344.74169921875,112.8571548461914,10.069171905517578,15.326363563537598,-2.2247653007507324,13.23314380645752,-27.02913475036621,-0.5947745442390442,-15.961410522460938,-13.729377746582031,415.6143798828125,93.19112396240234,22.063434600830078,12.81731128692627,2.9120373725891113,24.044404983520508,-16.30290985107422,-4.718296051025391,-9.295122146606445,-6.0250244140625,413.80328369140625,93.55470275878906,23.884105682373047,28.33954620361328,-7.313337802886963,26.91289520263672,-9.568901062011719,-4.6008100509643555,-10.730206489562988,9.834110260009766,398.9421081542969,122.40591430664062,17.424785614013672,10.735555648803711,-4.685993671417236,24.40770149230957,-10.39676570892334,-3.272184371948242,-8.839794158935547,-2.5693459510803223,405.1676025390625,109.02596282958984,24.991273880004883,12.309207916259766,-6.070657730102539,20.819290161132812,-13.732083320617676,-0.5391042828559875,-6.841240882873535,3.3826169967651367,369.9132995605469,134.50949096679688,21.158946990966797,22.45233154296875,1.6627914905548096,20.68824005126953,-11.611810684204102,-3.2840054035186768,-6.385034561157227,5.785895824432373,351.26971435546875,107.66879272460938,26.51355743408203,29.324674606323242,-1.283155083656311,15.821930885314941,-14.338458061218262,-13.377202033996582,-9.102313995361328,7.392390251159668,<pad> sadness
Marshmello - Alone,485.5986328125,67.86882019042969,3.0083680152893066,17.817874908447266,4.467118263244629,2.5112240314483643,3.951211929321289,8.341222763061523,-5.378395080566406,7.0135579109191895,520.0460205078125,67.52786254882812,2.859750747680664,19.162548065185547,0.8942418098449707,-3.1222758293151855,-4.881497859954834,2.754669666290283,-2.9530820846557617,6.848556041717529,536.8921508789062,60.68016815185547,-14.363326072692871,6.489895343780518,-0.0664442777633667,5.917886734008789,-2.5968194007873535,1.2914808988571167,-3.565904140472412,5.073671817779541,524.27099609375,68.95164489746094,5.75539493560791,27.680036544799805,5.6693034172058105,11.787096977233887,6.738726615905762,16.63416290283203,-2.3438172340393066,9.69202995300293,519.5298461914062,58.84419250488281,13.588379859924316,34.944129943847656,11.621566772460938,19.230976104736328,7.911233901977539,16.523529052734375,-6.097905158996582,6.389874458312988,520.6317138671875,59.017295837402344,12.843689918518066,33.90712356567383,10.752357482910156,17.825458526611328,7.184851169586182,16.91443634033203,-6.1010308265686035,5.962106704711914,498.67608642578125,66.10984802246094,4.329358100891113,24.632308959960938,1.277721881866455,8.508194923400879,0.7940046191215515,9.465404510498047,-0.9588788747787476,13.2963228225708,<pad> sadness
"Marshmello, Jonas Brothers-Leave Before You Love Me with Jonas Brothers",456.80194091796875,90.37833404541016,12.028658866882324,28.06763458251953,8.445947647094727,10.922240257263184,-3.8812460899353027,8.542786598205566,1.7107869386672974,8.534915924072266,496.0914611816406,87.47052001953125,10.580100059509277,25.863798141479492,7.740011215209961,10.509832382202148,-1.0276422500610352,7.59554386138916,1.7428667545318604,6.881333351135254,503.9644470214844,82.71268463134766,10.145050048828125,24.58237075805664,8.267070770263672,10.249061584472656,0.3981994390487671,5.65952730178833,0.4603042006492615,6.872745037078857,489.7715759277344,80.95536041259766,5.4425458908081055,22.431289672851562,13.477889060974121,15.938131332397461,5.271256923675537,13.86760139465332,6.384313583374023,8.129844665527344,493.44329833984375,84.05614471435547,5.089794635772705,27.677059173583984,5.753180027008057,10.097322463989258,6.065973281860352,8.137089729309082,5.095593452453613,3.8126962184906006,502.54510498046875,84.70697784423828,-1.8387279510498047,23.615432739257812,6.237362861633301,14.522577285766602,4.608147144317627,7.935598373413086,8.269620895385742,12.38345718383789,446.8381652832031,73.7532730102539,12.262982368469238,43.41135025024414,18.775554656982422,7.5081634521484375,-10.281488418579102,6.095688343048096,5.497219562530518,4.2435383796691895,<pad> love
Martin Garrix - In the Name of Love,464.8801574707031,91.0545883178711,-5.023099899291992,9.57065200805664,0.514893114566803,21.61363983154297,13.505111694335938,16.725330352783203,0.7728228569030762,-4.220659255981445,505.764404296875,89.38070678710938,-8.15418815612793,7.173501014709473,-0.08334237337112427,20.234207153320312,18.02267074584961,19.63001823425293,1.1748698949813843,-10.569559097290039,458.1138610839844,96.12545776367188,0.17088061571121216,9.36824893951416,-3.5933542251586914,8.448904991149902,8.76156997680664,10.670930862426758,1.6508448123931885,1.7356164455413818,446.19940185546875,82.15042114257812,-22.109983444213867,0.2831929922103882,-9.685495376586914,-4.720409393310547,-4.9085588455200195,0.3027307689189911,-20.70055389404297,-3.3148350715637207,437.54656982421875,101.90817260742188,-8.566638946533203,-2.3067054748535156,-10.691314697265625,7.30033016204834,6.555992126464844,-2.4575021266937256,-5.768154144287109,4.280970573425293,452.37060546875,105.66764831542969,10.73203182220459,12.149755477905273,7.898357391357422,-3.4747729301452637,-1.0035715103149414,7.831006050109863,6.091263294219971,13.219525337219238,421.658447265625,111.62840270996094,7.14562463760376,11.5546875,4.079009056091309,-0.18244928121566772,10.008625984191895,5.072108268737793,2.282787561416626,7.5070390701293945,<pad> fear
Martin Garrix - Scared to Be Lonely,407.1056823730469,102.30291748046875,10.900720596313477,17.14568328857422,12.11703872680664,8.937060356140137,5.816840171813965,8.253114700317383,5.963796138763428,18.375560760498047,467.9103088378906,98.33067321777344,9.71211051940918,21.42095184326172,17.77371597290039,7.460195541381836,11.538393020629883,-0.8679938316345215,3.5861096382141113,10.84687614440918,473.492919921875,92.53166198730469,9.419697761535645,28.49517059326172,9.928567886352539,7.310482025146484,1.0526561737060547,0.8395707607269287,-0.016858719289302826,15.15655517578125,472.7052307128906,87.68177795410156,9.239936828613281,31.09600830078125,4.172772407531738,9.769930839538574,-0.6348884701728821,8.118096351623535,3.761852979660034,7.005437850952148,471.0003967285156,89.78705596923828,12.122148513793945,32.074623107910156,3.214681386947632,8.821403503417969,-0.5103193521499634,6.089804172515869,3.8720288276672363,10.626321792602539,469.7093200683594,92.63069915771484,19.29751205444336,21.30251693725586,6.920122146606445,15.558162689208984,7.204877853393555,4.60865592956543,3.360034465789795,16.593631744384766,427.1237487792969,89.81753540039062,8.407639503479004,22.28998374938965,11.629435539245605,10.397534370422363,7.658370018005371,0.21987056732177734,7.462514877319336,13.935456275939941,<pad> anger
Mary Lambert - She Keeps Me Warm,381.4811706542969,140.4338836669922,-0.6508751511573792,24.180334091186523,11.664459228515625,4.688455104827881,6.420536041259766,2.5229263305664062,1.671735167503357,0.4965977668762207,439.2448425292969,130.5218505859375,-8.877531051635742,32.44546890258789,-1.1709601879119873,2.4926722049713135,6.161355972290039,-1.743686556816101,6.582427024841309,-1.9297237396240234,363.3310852050781,147.96044921875,2.774210214614868,35.87739944458008,9.988161087036133,5.094369888305664,-0.8545125722885132,-1.5920991897583008,-2.6609158515930176,6.763423919677734,312.5120849609375,145.6221923828125,35.34958267211914,20.94390106201172,-20.9954833984375,8.639533996582031,10.374471664428711,-13.856761932373047,-6.671029090881348,16.977645874023438,372.1614990234375,90.75111389160156,35.99644470214844,35.020782470703125,-22.46283721923828,2.7260842323303223,1.1738427877426147,7.979698181152344,-8.514511108398438,-6.54914665222168,372.1446228027344,127.32599639892578,23.42969512939453,26.276065826416016,-3.1116034984588623,14.727113723754883,-4.95045280456543,0.19275319576263428,-6.340381622314453,3.388251304626465,380.0422668457031,106.50473022460938,25.197311401367188,46.334651947021484,0.28919294476509094,5.738216400146484,0.22216689586639404,11.215936660766602,-6.203305244445801,-1.033036470413208,<pad> joy
Masked Wolf-Astronaut In The Ocean,448.27801513671875,89.8826904296875,26.875965118408203,17.710586547851562,12.05783462524414,15.754171371459961,5.879207611083984,10.958974838256836,-9.1002197265625,9.007835388183594,486.97845458984375,88.61247253417969,27.116893768310547,19.959293365478516,9.431039810180664,11.865457534790039,1.2073407173156738,6.704291820526123,-10.768197059631348,7.543736457824707,484.6838073730469,99.34117126464844,15.950357437133789,11.614335060119629,0.3829632103443146,7.393100738525391,2.1508307456970215,1.8445518016815186,-15.226381301879883,6.058531761169434,479.4467468261719,96.11643981933594,13.32636833190918,12.212029457092285,3.1815054416656494,10.265369415283203,-2.3037946224212646,5.823362350463867,-13.417604446411133,2.729323148727417,475.6559143066406,81.4801025390625,33.958839416503906,24.33062744140625,9.033315658569336,18.090206146240234,4.460998058319092,3.482788562774658,-5.248004913330078,10.616678237915039,478.07513427734375,85.78431701660156,25.440608978271484,25.616575241088867,15.579826354980469,17.27212905883789,-4.57590389251709,7.118667125701904,-4.785508155822754,14.268033981323242,448.1185607910156,84.95075988769531,27.10924530029297,26.933151245117188,13.682862281799316,13.85416030883789,0.5382161736488342,10.300670623779297,-11.50788688659668,8.462785720825195,<pad> sadness
Megan Thee Stallion-Body,463.9361572265625,90.45702362060547,2.1242270469665527,17.620925903320312,11.311412811279297,10.924657821655273,7.388014316558838,24.934995651245117,7.4967474937438965,12.945356369018555,493.10528564453125,82.92021942138672,6.838032245635986,18.71687889099121,16.597501754760742,10.464009284973145,9.238164901733398,19.45299530029297,4.224987030029297,12.723052978515625,496.9969787597656,88.78900909423828,-6.136440277099609,15.703174591064453,11.985624313354492,16.84162139892578,11.286267280578613,27.454376220703125,3.725029945373535,6.348167896270752,487.4795227050781,83.53023529052734,16.086997985839844,23.503173828125,18.838157653808594,16.753276824951172,8.841368675231934,22.86746597290039,-4.439798355102539,4.996864318847656,486.7903137207031,87.35737609863281,14.01554012298584,18.192306518554688,14.971281051635742,19.771339416503906,9.84537124633789,19.007041931152344,-2.6045596599578857,7.527433395385742,487.3717041015625,85.28131103515625,18.907733917236328,25.08542251586914,14.647811889648438,18.328414916992188,5.252346038818359,16.072917938232422,-1.409543514251709,10.487081527709961,456.4196472167969,87.51765441894531,11.750707626342773,25.430479049682617,13.227273941040039,9.218685150146484,3.5976150035858154,16.95072364807129,0.07948030531406403,10.117461204528809,<pad> joy
Megan Thee Stallion-Cobra,435.4775085449219,94.24847412109375,10.451409339904785,29.340967178344727,-5.03099250793457,3.3929033279418945,-5.078337669372559,7.566038131713867,7.287813663482666,2.9884836673736572,481.7110595703125,104.04623413085938,10.605910301208496,21.17095184326172,5.579789161682129,4.9208807945251465,-0.42310255765914917,6.183440685272217,0.007929861545562744,3.979379177093506,487.0540466308594,104.20231628417969,16.933034896850586,21.009492874145508,2.9961626529693604,2.389228105545044,0.7649331092834473,7.216725826263428,0.5151155591011047,7.083979606628418,487.21343994140625,102.32795715332031,11.928354263305664,22.48462677001953,7.622752666473389,2.3580100536346436,0.6843690872192383,8.06175708770752,-0.07678297162055969,6.662276744842529,481.8257141113281,101.99153137207031,-4.1334662437438965,17.064788818359375,-11.803878784179688,3.550546646118164,-3.9874215126037598,4.056826591491699,-1.3710196018218994,-3.6587023735046387,471.5958557128906,83.15530395507812,-9.192953109741211,6.807437419891357,-27.01506805419922,-12.516057968139648,-14.256607055664062,-4.594688892364502,-14.949779510498047,-16.614643096923828,439.9393615722656,84.28919219970703,-9.85251522064209,11.499515533447266,-18.25400161743164,-8.597043991088867,-13.495172500610352,-8.758071899414062,-14.232848167419434,-14.854616165161133,<pad> sadness
Meghan Trainor - NO,429.95318603515625,93.61869812011719,-0.2893812656402588,21.89895248413086,-2.6845364570617676,23.300060272216797,2.8449087142944336,7.575942039489746,0.7525796890258789,8.363809585571289,471.741943359375,97.39985656738281,-8.940767288208008,20.63224983215332,-3.441929817199707,22.90343475341797,4.141457557678223,5.572990894317627,7.870491027832031,14.50965404510498,475.3841247558594,96.9717025756836,-7.754203796386719,23.450469970703125,-4.065500259399414,20.50658416748047,3.8444466590881348,9.187565803527832,4.081747055053711,10.465292930603027,470.6968688964844,96.74405670166016,-7.643874645233154,15.6244535446167,3.7622311115264893,25.68011474609375,5.50246524810791,9.072099685668945,2.366452693939209,12.613391876220703,467.6140441894531,92.79635620117188,-9.222114562988281,20.36147689819336,-11.561474800109863,12.604297637939453,-2.9774482250213623,4.239584922790527,-1.2017353773117065,10.187647819519043,485.7738037109375,89.44993591308594,-10.361316680908203,12.33434009552002,-2.826878309249878,10.413491249084473,0.9321404099464417,9.170392036437988,2.6435317993164062,9.953017234802246,431.7928771972656,90.42849731445312,-1.6161952018737793,19.002201080322266,2.4413022994995117,20.365135192871094,1.573107361793518,8.136024475097656,3.336737632751465,14.346651077270508,<pad> joy
Metro Station - She Likes Girls,482.7549133300781,85.69985961914062,-5.324760437011719,14.476518630981445,-0.0033736824989318848,11.748895645141602,2.0866615772247314,9.768762588500977,1.3584413528442383,16.24254608154297,524.574462890625,77.59046936035156,-7.360732555389404,12.321057319641113,2.171194314956665,13.926445007324219,-0.5909744501113892,12.56024169921875,5.320733070373535,18.960466384887695,508.7025146484375,69.48564147949219,-1.3453232049942017,22.429443359375,8.553780555725098,15.061458587646484,-1.9147263765335083,9.643453598022461,5.483680725097656,18.87063980102539,507.33123779296875,66.94022369384766,2.816755533218384,17.415149688720703,6.753407001495361,12.78223705291748,2.4611735343933105,13.542667388916016,8.40031623840332,20.594959259033203,458.7989501953125,75.14462280273438,14.38930892944336,27.662059783935547,4.693631172180176,14.195659637451172,0.9197224378585815,16.785964965820312,0.9413734674453735,16.759958267211914,447.22259521484375,81.29397583007812,12.870307922363281,29.94683265686035,0.4239370822906494,14.21609878540039,0.020034782588481903,22.39051628112793,4.795143127441406,14.955785751342773,428.181884765625,71.46311950683594,6.565494537353516,29.941078186035156,2.4979920387268066,15.108190536499023,5.832155704498291,16.323963165283203,0.8193095922470093,9.233758926391602,<pad> sadness
MGMT - Little Dark Age,404.629150390625,77.75479125976562,8.652331352233887,39.354557037353516,1.2579479217529297,25.817716598510742,-2.343362808227539,14.261411666870117,-2.1224284172058105,15.762723922729492,433.4345397949219,99.48139953613281,7.9930949211120605,33.422325134277344,-4.173378944396973,24.839338302612305,-6.326943397521973,14.088993072509766,-4.431840896606445,13.754013061523438,474.0673522949219,109.63411712646484,-2.8429312705993652,31.367408752441406,-14.306232452392578,12.40078353881836,-3.2799901962280273,18.6295108795166,-0.5546091198921204,13.662458419799805,492.4632263183594,103.15966796875,-0.8376373052597046,28.839458465576172,-8.905998229980469,11.604447364807129,-8.141385078430176,16.955608367919922,-0.21042901277542114,15.04871940612793,489.0403747558594,107.28053283691406,-6.283124923706055,35.395259857177734,-8.79216194152832,9.679638862609863,-7.098767280578613,14.964397430419922,-0.6507825255393982,14.695359230041504,491.28314208984375,101.82982635498047,-1.1242585182189941,28.52297592163086,-6.912636756896973,10.745491027832031,-5.7581939697265625,15.88540267944336,-0.029375702142715454,15.056905746459961,433.1482849121094,100.93254089355469,-1.0746371746063232,36.633460998535156,-6.5023369789123535,17.032188415527344,-5.187014102935791,15.149385452270508,-5.233080863952637,10.833832740783691,<pad> sadness
Mike Posner - I Took A Pill In Ibiza - Seeb Remix,448.1229553222656,97.33401489257812,-6.519871711730957,23.224441528320312,0.9900797009468079,5.531829833984375,-0.17986658215522766,2.7788305282592773,-6.64967155456543,-4.277355194091797,487.1898193359375,87.69503784179688,-3.3678700923919678,18.044937133789062,-3.5640673637390137,5.469529151916504,-14.035432815551758,5.6082892417907715,-6.923417091369629,-3.398160219192505,499.5647277832031,84.01173400878906,2.575726270675659,20.723493576049805,-3.500169277191162,9.211649894714355,-8.541881561279297,5.463956832885742,-2.4123826026916504,-0.3719859719276428,500.9213562011719,83.95011138916016,0.013503670692443848,5.860903263092041,-1.966558575630188,9.824119567871094,-6.990298271179199,7.934658527374268,2.2085752487182617,-0.10236215591430664,495.0237121582031,93.63313293457031,2.5845766067504883,13.466739654541016,1.0590629577636719,6.229727745056152,-6.3602614402771,6.839268684387207,0.8592865467071533,-0.5813102722167969,504.43756103515625,82.64979553222656,0.16982191801071167,9.702759742736816,-6.7789812088012695,7.066800594329834,-6.355916976928711,5.551569938659668,1.594916582107544,0.9077326059341431,458.1642761230469,60.720703125,-14.813556671142578,7.063863754272461,-9.52944278717041,-2.254281997680664,-11.644351959228516,-3.791182041168213,-3.4921863079071045,-0.6757720708847046,<pad> joy
Miley Cyrus - Malibu,419.18310546875,122.51823425292969,-36.67422103881836,29.98516845703125,7.579012393951416,6.907010078430176,8.590795516967773,2.529536485671997,3.092716693878174,5.449423313140869,475.96356201171875,107.99894714355469,-20.72799301147461,38.1570930480957,14.315383911132812,9.526395797729492,-4.345182418823242,15.599494934082031,0.030014216899871826,8.377979278564453,475.5365905761719,117.97624206542969,-26.41840171813965,34.52128601074219,11.391679763793945,9.424160957336426,1.3682390451431274,11.668943405151367,1.5937403440475464,8.357674598693848,463.42742919921875,109.03016662597656,-19.757347106933594,34.44242858886719,14.123800277709961,4.237043857574463,-2.805333375930786,18.05855369567871,-1.5515183210372925,11.169734954833984,443.6886901855469,121.46864318847656,-20.97618865966797,12.055143356323242,0.8230386972427368,9.646378517150879,10.533601760864258,11.86860466003418,0.7731950879096985,12.635595321655273,461.50921630859375,96.37528991699219,-10.877002716064453,22.78362464904785,3.392022132873535,10.24033260345459,-4.027801036834717,9.841212272644043,5.304619789123535,15.041069030761719,383.4588928222656,117.37628173828125,-14.938560485839844,40.01511764526367,15.494653701782227,4.9949445724487305,0.14822959899902344,4.285112380981445,2.347743272781372,8.772834777832031,<pad> joy
"Miley Cyrus, Dua Lipa-Prisoner feat Dua Lipa",460.3917236328125,89.68226623535156,-7.167142868041992,26.22885513305664,-7.234315872192383,9.532308578491211,12.008840560913086,10.463422775268555,10.365104675292969,7.857036590576172,493.68218994140625,81.13839721679688,8.733863830566406,26.40586280822754,5.386612892150879,16.728958129882812,6.073563575744629,-2.0014166831970215,7.523355484008789,16.29057502746582,490.4645080566406,77.22512817382812,15.912171363830566,22.2294921875,2.044788360595703,25.035709381103516,13.225711822509766,-1.7308602333068848,8.3067626953125,15.270254135131836,496.4140625,82.02360534667969,3.977816104888916,21.025470733642578,1.6287076473236084,19.783580780029297,8.777408599853516,0.9409204721450806,7.9018235206604,11.452032089233398,501.490966796875,79.30482482910156,7.165409088134766,29.353900909423828,0.6566005349159241,14.451338768005371,3.3154501914978027,3.5662827491760254,12.388219833374023,12.957778930664062,503.33551025390625,83.54826354980469,7.800262451171875,15.822067260742188,-4.182885646820068,18.377792358398438,14.401494979858398,8.7588529586792,10.584696769714355,11.26324462890625,458.79693603515625,80.19734191894531,13.970189094543457,18.896583557128906,0.8289403319358826,15.252201080322266,12.436332702636719,6.194486618041992,4.853736877441406,4.776885986328125,<pad> sadness
Mitski - Geyser,412.4491882324219,86.97686767578125,2.455019474029541,13.450189590454102,0.15667667984962463,18.78872299194336,7.288177013397217,5.003028869628906,-1.8619544506072998,6.117121696472168,461.5386047363281,104.15751647949219,-23.173664093017578,28.784706115722656,-16.121810913085938,18.81995391845703,9.810815811157227,5.726922035217285,1.0375959873199463,15.787967681884766,468.0405578613281,86.623291015625,-9.730834007263184,24.934890747070312,-8.330587387084961,14.176602363586426,5.776595592498779,12.513015747070312,-0.39266127347946167,13.030546188354492,463.2034912109375,84.82455444335938,-13.441862106323242,39.37676239013672,-2.004751443862915,11.078132629394531,-3.034104108810425,8.048431396484375,3.3469269275665283,10.711677551269531,517.899169921875,85.3359375,-10.78526782989502,23.57089614868164,-4.557503700256348,10.577725410461426,1.522343397140503,7.365406036376953,5.005475044250488,8.100189208984375,509.277587890625,88.18283081054688,-15.587362289428711,31.487096786499023,8.413854598999023,12.213465690612793,0.8395541906356812,9.053864479064941,6.631221771240234,6.190515518188477,478.0679626464844,77.3421401977539,-11.746625900268555,38.43223190307617,5.2819414138793945,9.738052368164062,1.6486769914627075,10.374022483825684,7.027368545532227,6.181262016296387,<pad> joy
Mitski-My Love Mine All Mine,256.3018798828125,161.9035186767578,33.27151870727539,19.60527992248535,8.709535598754883,15.204307556152344,9.02798843383789,4.396204948425293,-15.165667533874512,2.323247194290161,256.7863464355469,182.4766082763672,17.015981674194336,25.696128845214844,14.813713073730469,14.709047317504883,-4.695443630218506,15.07353401184082,-3.2664995193481445,-2.475167751312256,286.9290466308594,178.04348754882812,-7.839907646179199,23.073406219482422,20.2694034576416,9.518108367919922,-6.477391242980957,13.321556091308594,-0.588111162185669,1.4293092489242554,332.07220458984375,141.5892333984375,-4.076994895935059,31.781654357910156,-2.0392019748687744,23.0618896484375,-6.804245471954346,3.938974380493164,-13.302251815795898,-3.2722764015197754,357.06512451171875,137.23846435546875,12.000778198242188,28.968111038208008,6.859227180480957,15.675251960754395,4.999968528747559,1.103737473487854,-4.31745719909668,-8.308664321899414,375.51202392578125,128.89608764648438,17.357219696044922,20.576641082763672,-1.8874216079711914,26.543235778808594,0.1789240837097168,3.7891149520874023,-8.197015762329102,2.8644418716430664,319.2416687011719,126.60983276367188,17.49913215637207,31.527219772338867,8.448802947998047,26.830768585205078,1.2748552560806274,3.9380791187286377,-5.055480003356934,1.3642494678497314,<pad> joy
"Myke Towers, Juhn-Bandido",439.2708435058594,90.00466918945312,-0.3629900813102722,24.06759262084961,8.646151542663574,1.9918212890625,5.998043537139893,9.172080039978027,5.741290092468262,12.887109756469727,475.410888671875,88.36347961425781,-0.8229286670684814,26.757633209228516,11.244697570800781,2.196204662322998,1.2321786880493164,6.390082359313965,3.901811122894287,12.636930465698242,442.5687255859375,104.93373107910156,-9.792267799377441,20.256322860717773,-1.5944600105285645,10.42789077758789,0.14409056305885315,7.348503589630127,-4.467965126037598,3.909350872039795,426.5210266113281,113.35086822509766,-17.87729263305664,16.29709243774414,-11.582213401794434,8.423227310180664,-2.7061779499053955,7.397436141967773,-13.051200866699219,1.7200785875320435,458.4872741699219,99.17008209228516,-7.7477827072143555,19.535375595092773,5.058940887451172,2.120220899581909,6.611153602600098,10.978776931762695,-5.260215759277344,8.865001678466797,465.6744689941406,98.42892456054688,-1.043419599533081,18.693527221679688,9.261723518371582,3.2158408164978027,4.638237953186035,11.60355281829834,-2.8517541885375977,8.48303508758545,429.47137451171875,91.28305053710938,1.755600929260254,25.949329376220703,7.857852458953857,7.6078338623046875,3.7985477447509766,7.803189277648926,1.6848089694976807,9.223958015441895,<pad> joy
Myke Towers-LALA,462.7005615234375,106.20640563964844,13.637194633483887,12.14405632019043,5.966198921203613,6.12192964553833,8.733040809631348,18.018173217773438,-6.945644378662109,8.284988403320312,501.8893127441406,101.51254272460938,13.756717681884766,18.8884220123291,9.621527671813965,7.096198081970215,4.072338104248047,19.03586769104004,-4.920474052429199,5.731903076171875,496.529052734375,101.09107971191406,15.512030601501465,20.21030044555664,10.769424438476562,8.149153709411621,3.281728744506836,16.565250396728516,-3.780730724334717,5.592995643615723,497.15380859375,109.41461944580078,8.694966316223145,8.8146390914917,0.8116071820259094,19.837366104125977,1.785317301750183,19.706214904785156,-2.002020835876465,10.420597076416016,491.305419921875,108.17341613769531,2.149273157119751,13.989179611206055,4.889293670654297,19.62295150756836,-0.6730244159698486,17.83203125,-1.3349215984344482,13.751792907714844,503.0356750488281,100.62118530273438,8.577983856201172,18.168800354003906,5.547407627105713,9.910361289978027,0.022902876138687134,12.102558135986328,1.770932912826538,12.884810447692871,468.3907775878906,99.63993072509766,9.764581680297852,19.287395477294922,6.382166862487793,12.649930953979492,3.3045666217803955,13.158696174621582,3.7264482975006104,13.835308074951172,<pad> joy
